"STATION","NAME","DATE","AWND","TMAX","TMIN"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-25","6.49","79","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-26","6.49","74","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-27","6.49","85","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-28","9.62","90","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-29","8.50","85","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-30","3.58","77","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-08-31","6.04","83","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-01","5.37","81","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-02","12.30","77","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-03","15.43","72","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-04","13.87","83","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-05","16.11","92","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-06","7.38","87","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-07","6.71","86","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-08","8.95","83","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-09","11.41","72","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-10","9.17","76","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-11","17.90","83","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-12","12.75","74","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-13","11.86","59","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-14","6.93","61","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-15","12.53","83","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-16","5.82","78","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-17","5.82","84","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-18","11.18","86","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-19","11.18","83","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-20","11.63","93","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-21","15.43","87","73"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-22","6.49","80","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-23","13.42","88","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-24","10.07","75","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-25","13.87","72","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-26","9.40","78","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-27","7.16","83","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-28","8.05","70","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-29","3.80","69","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-09-30","3.58","70","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-01","6.04","75","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-02","9.84","80","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-03","19.24","79","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-04","8.95","69","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-05","5.14","73","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-06","15.66","55","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-07","9.17","67","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-08","12.75","78","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-09","10.74","77","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-10","14.76","69","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-11","12.30","57","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-12","11.86","49","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-13","11.86","60","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-14","15.21","68","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-15","8.05","81","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-16","6.93","74","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-17","8.05","79","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-18","8.95","69","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-19","9.17","67","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-20","6.93","59","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-21","10.51","70","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-22","8.50","78","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-23","10.51","71","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-24","7.38","67","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-25","10.51","77","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-26","8.05","75","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-27","12.30","83","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-28","13.20","81","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-29","10.74","70","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-30","8.95","57","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-10-31","10.74","77","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-01","7.16","72","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-02","8.05","71","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-03","6.26","77","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-04","5.82","79","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-05","10.07","71","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-06","12.30","69","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-07","7.38","57","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-08","7.16","59","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-09","10.07","60","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-10","11.86","76","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-11","6.04","54","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-12","11.63","55","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-13","10.51","65","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-14","4.70","67","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-15","6.71","74","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-16","12.08","77","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-17","14.99","47","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-18","23.26","37","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-19","7.16","42","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-20","8.50","48","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-21","7.38","45","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-22","12.30","46","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-23","11.18","40","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-24","6.93","38","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-25","9.84","54","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-26","9.17","59","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-27","14.99","55","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-28","14.32","54","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-29","16.78","38","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-11-30","17.67","34","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-01","6.26","43","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-02","2.68","41","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-03","7.38","33","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-04","10.07","51","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-05","15.66","50","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-06","12.08","34","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-07","12.97","23","11"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-08","11.41","24","3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-09","7.83","22","2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-10","10.74","32","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-11","11.41","30","9"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-12","12.97","48","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-13","7.61","24","4"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-14","8.72","23","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-15","12.30","29","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-16","11.41","25","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-17","19.46","14","-13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-18","10.51","19","-15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-19","15.21","36","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-20","8.50","49","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-21","15.66","51","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-22","10.29","48","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-23","9.84","39","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-24","8.50","42","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-25","21.03","53","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-26","15.88","38","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-27","12.53","48","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-28","10.74","50","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-29","14.76","45","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-30","10.51","53","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2016-12-31","8.95","39","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-01","9.17","39","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-02","11.41","34","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-03","18.34","21","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-04","8.28","13","0"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-05","10.96","11","-8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-06","8.72","17","-11"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-07","6.71","17","0"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-08","13.20","30","6"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-09","8.05","38","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-10","13.87","41","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-11","19.01","41","9"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-12","6.93","20","3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-13","5.82","25","12"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-14","2.91","37","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-15","5.14","30","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-16","10.51","33","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-17","7.61","39","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-18","11.63","48","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-19","6.93","42","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-20","5.82","42","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-21","5.37","52","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-22","8.28","48","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-23","7.38","35","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-24","13.87","32","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-25","19.46","29","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-26","13.65","28","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-27","16.11","37","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-28","16.33","42","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-29","12.97","50","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-30","12.75","59","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-01-31","7.61","43","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-01","14.09","31","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-02","8.95","27","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-03","8.50","28","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-04","15.21","55","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-05","6.93","41","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-06","7.83","49","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-07","16.78","36","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-08","11.18","21","11"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-09","11.18","36","11"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-10","8.50","77","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-11","8.50","59","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-12","10.96","49","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-13","12.30","51","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-14","11.41","53","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-15","11.18","61","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-16","9.62","73","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-17","9.84","72","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-18","6.93","65","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-19","15.43","71","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-20","12.53","64","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-21","12.30","77","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-22","11.18","71","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-23","19.24","41","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-24","22.15","29","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-25","9.62","39","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-26","8.50","45","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-27","10.74","55","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-02-28","12.30","45","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-01","14.32","47","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-02","11.18","47","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-03","11.63","59","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-04","13.42","72","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-05","16.11","73","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-06","27.96","77","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-07","18.79","55","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-08","7.61","61","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-09","14.09","51","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-10","12.53","30","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-11","7.61","35","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-12","18.79","48","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-13","16.78","30","16"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-14","8.72","26","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-15","13.42","54","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-16","13.87","70","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-17","10.07","67","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-18","8.50","63","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-19","8.95","82","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-20","13.20","66","41"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-21","14.09","46","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-22","14.32","57","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-23","17.22","74","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-24","18.12","58","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-25","11.63","41","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-26","4.47","51","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-27","4.92","55","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-28","8.95","52","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-29","17.45","44","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-30","14.09","44","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-03-31","8.95","52","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-01","6.49","46","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-02","6.93","60","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-03","11.41","59","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-04","13.42","57","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-05","16.55","60","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-06","8.50","59","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-07","17.22","68","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-08","8.05","77","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-09","9.62","71","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-10","14.54","45","26"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-11","9.84","68","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-12","14.32","71","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-13","8.28","76","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-14","15.21","78","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-15","13.42","79","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-16","9.62","70","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-17","10.29","75","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-18","12.30","77","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-19","15.21","71","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-20","12.30","69","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-21","10.51","61","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-22","5.82","66","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-23","15.66","72","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-24","16.11","75","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-25","16.78","50","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-26","17.45","46","29"
